"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"3107","Mercedes","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108","Mercedes","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109","Mirador","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3110","Mirador","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111","Mirador","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112","Mirador","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113","Mirador","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114","Mirador","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115","Mirador","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","Mirador","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117","Mirador","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118","Mirador","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119","Mirador","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120","Mirador","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121","Mirador","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3122","Mirador","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3123","Miraselva","Leitos Hospitalares - Existente - Total",12,10,10,10,10,10,10,10,10,10,10
"3124","Miraselva","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125","Miraselva","Leitos Hospitalares - Existente - Clínicos",8,6,6,6,6,6,6,6,6,6,6
"3126","Miraselva","Leitos Hospitalares - Existente - Obstétricos",2,2,2,2,2,2,2,2,2,2,2
"3127","Miraselva","Leitos Hospitalares - Existente - Pediátricos",2,2,2,2,2,2,2,2,2,2,2
"3128","Miraselva","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","Miraselva","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130","Miraselva","Leitos Hospitalares - SUS - Total",12,10,10,10,10,10,10,10,10,10,10
"3131","Miraselva","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132","Miraselva","Leitos Hospitalares - SUS - Clínicos",8,6,6,6,6,6,6,6,6,6,6
"3133","Miraselva","Leitos Hospitalares - SUS - Obstétricos",2,2,2,2,2,2,2,2,2,2,2
"3134","Miraselva","Leitos Hospitalares - SUS - Pediátricos",2,2,2,2,2,2,2,2,2,2,2
"3135","Miraselva","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136","Miraselva","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137","Missal","Leitos Hospitalares - Existente - Total",45,45,45,45,45,45,45,45,45,44,41
"3138","Missal","Leitos Hospitalares - Existente - Cirúrgicos",10,10,10,10,10,10,10,10,10,8,8
"3139","Missal","Leitos Hospitalares - Existente - Clínicos",16,16,16,16,16,16,16,16,16,18,22
"3140","Missal","Leitos Hospitalares - Existente - Obstétricos",12,12,12,12,12,12,12,12,12,10,7
"3141","Missal","Leitos Hospitalares - Existente - Pediátricos",7,7,7,7,7,7,7,7,7,8,4
"3142","Missal","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143","Missal","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144","Missal","Leitos Hospitalares - SUS - Total",31,24,24,24,24,24,24,24,24,30,29
"3145","Missal","Leitos Hospitalares - SUS - Cirúrgicos",4,3,3,3,3,3,3,3,3,4,6
"3146","Missal","Leitos Hospitalares - SUS - Clínicos",10,8,8,8,8,8,8,8,8,12,15
"3147","Missal","Leitos Hospitalares - SUS - Obstétricos",10,8,8,8,8,8,8,8,8,8,5
"3148","Missal","Leitos Hospitalares - SUS - Pediátricos",7,5,5,5,5,5,5,5,5,6,3
"3149","Missal","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","Missal","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151","Moreira Sales","Leitos Hospitalares - Existente - Total",22,22,15,NA,NA,NA,NA,NA,NA,NA,NA
"3152","Moreira Sales","Leitos Hospitalares - Existente - Cirúrgicos",4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"3153","Moreira Sales","Leitos Hospitalares - Existente - Clínicos",4,4,6,NA,NA,NA,NA,NA,NA,NA,NA
"3154","Moreira Sales","Leitos Hospitalares - Existente - Obstétricos",6,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"3155","Moreira Sales","Leitos Hospitalares - Existente - Pediátricos",8,8,3,NA,NA,NA,NA,NA,NA,NA,NA
"3156","Moreira Sales","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3157","Moreira Sales","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158","Moreira Sales","Leitos Hospitalares - SUS - Total",22,22,15,NA,NA,NA,NA,NA,NA,NA,NA
"3159","Moreira Sales","Leitos Hospitalares - SUS - Cirúrgicos",4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"3160","Moreira Sales","Leitos Hospitalares - SUS - Clínicos",4,4,6,NA,NA,NA,NA,NA,NA,NA,NA
"3161","Moreira Sales","Leitos Hospitalares - SUS - Obstétricos",6,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"3162","Moreira Sales","Leitos Hospitalares - SUS - Pediátricos",8,8,3,NA,NA,NA,NA,NA,NA,NA,NA
"3163","Moreira Sales","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3164","Moreira Sales","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3165","Morretes","Leitos Hospitalares - Existente - Total",31,31,31,31,31,31,31,31,31,22,18
"3166","Morretes","Leitos Hospitalares - Existente - Cirúrgicos",3,3,3,3,3,3,3,3,3,1,1
"3167","Morretes","Leitos Hospitalares - Existente - Clínicos",15,15,15,15,15,15,20,20,20,17,13
"3168","Morretes","Leitos Hospitalares - Existente - Obstétricos",10,10,10,10,10,10,5,5,5,2,2
"3169","Morretes","Leitos Hospitalares - Existente - Pediátricos",3,3,3,3,3,3,3,3,3,2,2
"3170","Morretes","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3171","Morretes","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3172","Morretes","Leitos Hospitalares - SUS - Total",29,29,29,29,29,29,31,31,31,22,18
"3173","Morretes","Leitos Hospitalares - SUS - Cirúrgicos",3,3,3,3,3,3,3,3,3,1,1
"3174","Morretes","Leitos Hospitalares - SUS - Clínicos",13,13,13,13,13,13,20,20,20,17,13
"3175","Morretes","Leitos Hospitalares - SUS - Obstétricos",10,10,10,10,10,10,5,5,5,2,2
"3176","Morretes","Leitos Hospitalares - SUS - Pediátricos",3,3,3,3,3,3,3,3,3,2,2
"3177","Morretes","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3178","Morretes","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3179","Munhoz de Melo","Leitos Hospitalares - Existente - Total",6,6,6,6,6,6,NA,NA,NA,NA,NA
"3180","Munhoz de Melo","Leitos Hospitalares - Existente - Cirúrgicos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3181","Munhoz de Melo","Leitos Hospitalares - Existente - Clínicos",3,3,3,6,6,6,NA,NA,NA,NA,NA
"3182","Munhoz de Melo","Leitos Hospitalares - Existente - Obstétricos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3183","Munhoz de Melo","Leitos Hospitalares - Existente - Pediátricos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3184","Munhoz de Melo","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3185","Munhoz de Melo","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3186","Munhoz de Melo","Leitos Hospitalares - SUS - Total",6,6,6,6,6,6,NA,NA,NA,NA,NA
"3187","Munhoz de Melo","Leitos Hospitalares - SUS - Cirúrgicos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3188","Munhoz de Melo","Leitos Hospitalares - SUS - Clínicos",3,3,3,6,6,6,NA,NA,NA,NA,NA
"3189","Munhoz de Melo","Leitos Hospitalares - SUS - Obstétricos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3190","Munhoz de Melo","Leitos Hospitalares - SUS - Pediátricos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3191","Munhoz de Melo","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3192","Munhoz de Melo","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3193","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Total",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"3194","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Clínicos",6,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"3196","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3197","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Pediátricos",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3198","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3199","Nossa Senhora das Graças","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3200","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Total",9,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"3201","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3202","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Clínicos",6,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"3203","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Pediátricos",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3205","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3206","Nossa Senhora das Graças","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3207","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3208","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3210","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3212","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3213","Nova Aliança do Ivaí","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3214","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3215","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3216","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3217","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3218","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3219","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3220","Nova Aliança do Ivaí","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3221","Nova América da Colina","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3222","Nova América da Colina","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3223","Nova América da Colina","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224","Nova América da Colina","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3225","Nova América da Colina","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3226","Nova América da Colina","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227","Nova América da Colina","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228","Nova América da Colina","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3229","Nova América da Colina","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3230","Nova América da Colina","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3231","Nova América da Colina","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3232","Nova América da Colina","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3233","Nova América da Colina","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3234","Nova América da Colina","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3235","Nova Aurora","Leitos Hospitalares - Existente - Total",24,24,24,24,24,24,33,49,49,49,49
"3236","Nova Aurora","Leitos Hospitalares - Existente - Cirúrgicos",5,5,5,5,5,5,15,21,21,21,21
"3237","Nova Aurora","Leitos Hospitalares - Existente - Clínicos",9,9,9,9,9,9,10,18,18,18,18
"3238","Nova Aurora","Leitos Hospitalares - Existente - Obstétricos",5,5,5,5,5,5,4,5,5,5,5
"3239","Nova Aurora","Leitos Hospitalares - Existente - Pediátricos",5,5,5,5,5,5,4,5,5,5,5
"3240","Nova Aurora","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241","Nova Aurora","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3242","Nova Aurora","Leitos Hospitalares - SUS - Total",20,20,20,20,20,20,25,40,40,40,40
"3243","Nova Aurora","Leitos Hospitalares - SUS - Cirúrgicos",4,4,4,4,4,4,13,17,17,17,17
"3244","Nova Aurora","Leitos Hospitalares - SUS - Clínicos",8,8,8,8,8,8,8,15,15,15,15
"3245","Nova Aurora","Leitos Hospitalares - SUS - Obstétricos",4,4,4,4,4,4,2,4,4,4,4
"3246","Nova Aurora","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,2,4,4,4,4
"3247","Nova Aurora","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248","Nova Aurora","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3249","Nova Cantu","Leitos Hospitalares - Existente - Total",22,22,22,22,22,22,22,22,22,22,22
"3250","Nova Cantu","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"3251","Nova Cantu","Leitos Hospitalares - Existente - Clínicos",9,9,9,9,9,9,9,9,9,9,9
"3252","Nova Cantu","Leitos Hospitalares - Existente - Obstétricos",7,7,7,7,7,7,7,7,7,7,7
"3253","Nova Cantu","Leitos Hospitalares - Existente - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"3254","Nova Cantu","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255","Nova Cantu","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3256","Nova Cantu","Leitos Hospitalares - SUS - Total",20,20,20,20,20,20,20,20,20,20,20
"3257","Nova Cantu","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"3258","Nova Cantu","Leitos Hospitalares - SUS - Clínicos",8,8,8,8,8,8,8,8,8,8,8
"3259","Nova Cantu","Leitos Hospitalares - SUS - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"3260","Nova Cantu","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"3261","Nova Cantu","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262","Nova Cantu","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","Nova Esperança","Leitos Hospitalares - Existente - Total",75,75,75,76,75,75,59,67,67,29,29
"3264","Nova Esperança","Leitos Hospitalares - Existente - Cirúrgicos",13,13,13,17,17,17,19,18,18,NA,NA
"3265","Nova Esperança","Leitos Hospitalares - Existente - Clínicos",40,40,40,41,40,40,29,31,31,16,16
"3266","Nova Esperança","Leitos Hospitalares - Existente - Obstétricos",8,8,8,4,4,4,4,8,8,8,8
"3267","Nova Esperança","Leitos Hospitalares - Existente - Pediátricos",14,14,14,14,14,14,7,10,10,5,5
"3268","Nova Esperança","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269","Nova Esperança","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3270","Nova Esperança","Leitos Hospitalares - SUS - Total",68,68,68,69,68,68,56,62,62,29,29
"3271","Nova Esperança","Leitos Hospitalares - SUS - Cirúrgicos",12,12,12,16,16,16,18,16,16,NA,NA
"3272","Nova Esperança","Leitos Hospitalares - SUS - Clínicos",36,36,36,37,36,36,28,29,29,16,16
"3273","Nova Esperança","Leitos Hospitalares - SUS - Obstétricos",7,7,7,3,3,3,3,8,8,8,8
"3274","Nova Esperança","Leitos Hospitalares - SUS - Pediátricos",13,13,13,13,13,13,7,9,9,5,5
"3275","Nova Esperança","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276","Nova Esperança","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Total",10,10,10,10,10,12,12,12,12,12,12
"3278","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,2,2,2,2,1,1
"3279","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Clínicos",4,4,4,4,4,6,6,6,6,7,7
"3280","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Obstétricos",2,2,2,2,2,2,2,2,2,2,2
"3281","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Pediátricos",2,2,2,2,2,2,2,2,2,2,2
"3282","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3283","Nova Esperança do Sudoeste","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3284","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Total",10,10,10,10,10,12,12,12,12,12,12
"3285","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,1,1
"3286","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Clínicos",4,4,4,4,4,6,6,6,6,7,7
"3287","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Obstétricos",2,2,2,2,2,2,2,2,2,2,2
"3288","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Pediátricos",2,2,2,2,2,2,2,2,2,2,2
"3289","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3290","Nova Esperança do Sudoeste","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3291","Nova Fátima","Leitos Hospitalares - Existente - Total",22,18,18,16,16,16,16,16,16,16,16
"3292","Nova Fátima","Leitos Hospitalares - Existente - Cirúrgicos",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3293","Nova Fátima","Leitos Hospitalares - Existente - Clínicos",11,14,14,14,14,14,14,14,14,14,14
"3294","Nova Fátima","Leitos Hospitalares - Existente - Obstétricos",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295","Nova Fátima","Leitos Hospitalares - Existente - Pediátricos",4,4,4,2,2,2,2,2,2,2,2
"3296","Nova Fátima","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3297","Nova Fátima","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3298","Nova Fátima","Leitos Hospitalares - SUS - Total",18,15,15,14,14,14,14,14,14,14,14
"3299","Nova Fátima","Leitos Hospitalares - SUS - Cirúrgicos",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300","Nova Fátima","Leitos Hospitalares - SUS - Clínicos",7,12,12,12,12,12,12,12,12,12,12
"3301","Nova Fátima","Leitos Hospitalares - SUS - Obstétricos",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3302","Nova Fátima","Leitos Hospitalares - SUS - Pediátricos",4,3,3,2,2,2,2,2,2,2,2
"3303","Nova Fátima","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3304","Nova Fátima","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3305","Nova Laranjeiras","Leitos Hospitalares - Existente - Total",24,24,24,NA,NA,NA,NA,NA,NA,NA,NA
"3306","Nova Laranjeiras","Leitos Hospitalares - Existente - Cirúrgicos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3307","Nova Laranjeiras","Leitos Hospitalares - Existente - Clínicos",12,12,12,NA,NA,NA,NA,NA,NA,NA,NA
"3308","Nova Laranjeiras","Leitos Hospitalares - Existente - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3309","Nova Laranjeiras","Leitos Hospitalares - Existente - Pediátricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3310","Nova Laranjeiras","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311","Nova Laranjeiras","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3312","Nova Laranjeiras","Leitos Hospitalares - SUS - Total",24,24,24,NA,NA,NA,NA,NA,NA,NA,NA
"3313","Nova Laranjeiras","Leitos Hospitalares - SUS - Cirúrgicos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3314","Nova Laranjeiras","Leitos Hospitalares - SUS - Clínicos",12,12,12,NA,NA,NA,NA,NA,NA,NA,NA
"3315","Nova Laranjeiras","Leitos Hospitalares - SUS - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3316","Nova Laranjeiras","Leitos Hospitalares - SUS - Pediátricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"3317","Nova Laranjeiras","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3318","Nova Laranjeiras","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3319","Nova Londrina","Leitos Hospitalares - Existente - Total",22,22,22,22,22,22,32,33,33,33,33
"3320","Nova Londrina","Leitos Hospitalares - Existente - Cirúrgicos",4,4,4,4,4,4,8,9,9,9,9
"3321","Nova Londrina","Leitos Hospitalares - Existente - Clínicos",8,8,8,8,8,8,10,10,10,10,10
"3322","Nova Londrina","Leitos Hospitalares - Existente - Obstétricos",5,5,5,5,5,5,6,6,6,6,6
"3323","Nova Londrina","Leitos Hospitalares - Existente - Pediátricos",5,5,5,5,5,5,8,8,8,8,8
"3324","Nova Londrina","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325","Nova Londrina","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326","Nova Londrina","Leitos Hospitalares - SUS - Total",20,20,20,20,20,20,30,31,31,31,31
