"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"3766","Nova Fátima","Cobertura Vacinal - Febre Amarela (FA) (%)",118.27,68.27,84.62,95.6,95.19,108.05,85.45,77.27,86.21,73.91,92.39
"3767","Nova Fátima","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",104.81,82.69,76.92,87.91,95.19,103.45,83.64,70,91.95,72.83,84.78
"3768","Nova Fátima","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",0.96,107.69,92.31,109.89,110.58,106.9,87.27,71.82,93.1,82.61,89.13
"3769","Nova Fátima","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",45.19,81.73,75,113.19,104.81,118.39,85.45,70.91,91.95,75,85.87
"3770","Nova Fátima","Cobertura Vacinal - Tríplice Viral (SCR) (%)",100,72.12,94.23,118.68,111.54,118.39,87.27,80,93.1,85.87,91.3
"3771","Nova Fátima","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,51.65,89.42,91.95,89.09,63.64,77.01,88.04,45.65
"3772","Nova Fátima","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",104.81,93.27,86.54,117.58,101.92,111.49,85.45,NA,NA,NA,NA
"3773","Nova Fátima","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,33.65,117.58,101.92,111.49,85.45,70.91,85.06,55.43,88.04
"3774","Nova Fátima","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775","Nova Fátima","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,61.54,49.04,54.02,40,58.18,60.91,58.18,13.64
"3776","Nova Fátima","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,13.46,50.57,32.73,60,62.73,66.36,55.45
"3777","Nova Laranjeiras","Cobertura Vacinal - BCG (Tuberculose) (%)",81,87,86,103.57,136.67,89.51,103.85,87.36,110.69,97.93,85.52
"3778","Nova Laranjeiras","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,60.56,142.59,89.56,93.41,96.86,93.1,88.97
"3779","Nova Laranjeiras","Cobertura Vacinal - Hepatite B (HB) (%)",87.5,93.5,100,104.08,118.89,120.99,102.75,94.51,96.86,75.86,92.41
"3780","Nova Laranjeiras","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,37.22,4.32,1.1,10.99,11.95,24.14,15.17
"3781","Nova Laranjeiras","Cobertura Vacinal - Poliomielite (VOP) (%)",88.5,103.5,97.5,103.06,117.22,121.6,101.1,93.96,96.86,83.45,89.66
"3782","Nova Laranjeiras","Cobertura Vacinal - Febre Amarela (FA) (%)",90,87,102,108.16,111.67,115.43,65.93,93.41,91.19,87.59,91.03
"3783","Nova Laranjeiras","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",80,84,85.5,90.82,123.89,122.22,94.51,98.35,95.6,99.31,78.62
"3784","Nova Laranjeiras","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,99,92.5,104.08,132.22,117.28,103.85,97.25,96.86,92.41,95.86
"3785","Nova Laranjeiras","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",26.5,92,98,105.61,116.67,121.6,95.6,100,97.48,101.38,78.62
"3786","Nova Laranjeiras","Cobertura Vacinal - Tríplice Viral (SCR) (%)",86,74.5,98.5,121.94,98.33,120.37,101.1,90.11,96.23,95.86,91.72
"3787","Nova Laranjeiras","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,71.43,94.44,81.48,112.64,72.53,69.81,91.72,54.48
"3788","Nova Laranjeiras","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",88.5,103.5,96.5,104.59,118.89,120.99,102.2,NA,NA,NA,NA
"3789","Nova Laranjeiras","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,17,104.08,118.89,120.99,102.2,94.51,96.86,75.86,92.41
"3790","Nova Laranjeiras","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791","Nova Laranjeiras","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,31.12,41.67,45.06,67.58,69.23,78.02,63.74,9.89
"3792","Nova Laranjeiras","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,12.78,41.36,81.32,71.98,80.22,70.88,47.25
"3793","Nova Londrina","Cobertura Vacinal - BCG (Tuberculose) (%)",98.7,107.14,116.88,156.8,95.16,103.93,91.21,79.67,89.17,104.24,48.48
"3794","Nova Londrina","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,79.03,102.81,80.22,76.37,85.35,95.15,43.64
"3795","Nova Londrina","Cobertura Vacinal - Hepatite B (HB) (%)",89.61,109.74,118.83,157.99,87.1,96.07,117.58,64.84,98.73,63.03,54.55
"3796","Nova Londrina","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,85.48,76.4,74.18,69.78,75.8,49.09,22.42
"3797","Nova Londrina","Cobertura Vacinal - Poliomielite (VOP) (%)",100.65,106.49,120.78,159.17,85.48,97.19,101.65,66.48,98.09,86.06,48.48
"3798","Nova Londrina","Cobertura Vacinal - Febre Amarela (FA) (%)",90.26,102.6,107.14,153.25,76.34,91.01,96.15,68.13,91.08,78.18,51.52
"3799","Nova Londrina","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",92.86,100.65,107.79,112.43,94.09,94.94,92.31,74.73,94.27,87.88,46.06
"3800","Nova Londrina","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",3.25,172.73,114.94,159.76,93.01,98.31,100,72.53,98.73,76.97,50.3
"3801","Nova Londrina","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",49.35,113.64,125.32,166.86,87.63,95.51,96.15,77.47,93.63,90.91,50.3
"3802","Nova Londrina","Cobertura Vacinal - Tríplice Viral (SCR) (%)",99.35,92.86,97.4,144.97,86.56,96.07,103.85,74.18,100,84.85,48.48
"3803","Nova Londrina","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,113.02,75.27,52.25,101.65,76.92,63.69,93.94,42.42
"3804","Nova Londrina","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",100.65,105.84,120.78,157.99,86.02,96.07,107.14,NA,NA,NA,NA
"3805","Nova Londrina","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,55.84,157.99,86.02,96.07,107.14,64.84,98.73,63.03,54.55
"3806","Nova Londrina","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807","Nova Londrina","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,43.2,3.23,16.85,45.6,59.34,60.99,58.24,28.02
"3808","Nova Londrina","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,14.04,45.05,57.69,70.33,65.38,29.12
"3809","Nova Olímpia","Cobertura Vacinal - BCG (Tuberculose) (%)",92.31,75.64,88.46,157.38,112,102.56,100,97.78,96.05,71.62,59.46
"3810","Nova Olímpia","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,68,114.1,63.33,68.89,102.63,93.24,22.97
"3811","Nova Olímpia","Cobertura Vacinal - Hepatite B (HB) (%)",100,74.36,94.87,111.48,97.33,105.13,80,95.56,89.47,75.68,40.54
"3812","Nova Olímpia","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,86.67,66.67,85.56,84.44,82.89,63.51,20.27
"3813","Nova Olímpia","Cobertura Vacinal - Poliomielite (VOP) (%)",97.44,76.92,96.15,103.28,76,76.92,85.56,94.44,93.42,77.03,44.59
"3814","Nova Olímpia","Cobertura Vacinal - Febre Amarela (FA) (%)",100,94.87,85.9,108.2,82.67,82.05,71.11,80,88.16,83.78,27.03
"3815","Nova Olímpia","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",112.82,67.95,80.77,91.8,90.67,103.85,96.67,90,88.16,77.03,54.05
"3816","Nova Olímpia","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",1.28,121.79,115.38,118.03,92,107.69,95.56,94.44,86.84,79.73,44.59
"3817","Nova Olímpia","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",48.72,94.87,97.44,109.84,88,94.87,104.44,94.44,89.47,77.03,51.35
"3818","Nova Olímpia","Cobertura Vacinal - Tríplice Viral (SCR) (%)",108.97,79.49,85.9,124.59,93.33,97.44,75.56,74.44,106.58,100,52.7
"3819","Nova Olímpia","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,59.02,57.33,10.26,70,58.89,57.89,87.84,22.97
"3820","Nova Olímpia","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",106.41,76.92,88.46,109.84,97.33,105.13,78.89,NA,NA,NA,NA
"3821","Nova Olímpia","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,NA,109.84,97.33,105.13,78.89,95.56,89.47,75.68,40.54
"3822","Nova Olímpia","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3823","Nova Olímpia","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,77.05,4,1.28,3.33,38.89,60,46.67,47.78
"3824","Nova Olímpia","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,6.56,NA,1.28,5.56,41.11,64.44,54.44,34.44
"3825","Nova Prata do Iguaçu","Cobertura Vacinal - BCG (Tuberculose) (%)",86.21,100,100.86,88.03,179.53,144.66,85.03,78.91,121.85,85.47,98.29
"3826","Nova Prata do Iguaçu","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,70.87,162.14,77.55,86.39,89.92,114.53,113.68
"3827","Nova Prata do Iguaçu","Cobertura Vacinal - Hepatite B (HB) (%)",93.97,103.45,102.59,101.71,144.88,137.86,123.13,68.03,114.29,106.84,106.84
"3828","Nova Prata do Iguaçu","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,95.28,107.77,61.22,52.38,97.48,81.2,35.04
"3829","Nova Prata do Iguaçu","Cobertura Vacinal - Poliomielite (VOP) (%)",93.97,108.62,93.1,89.74,138.58,140.78,91.84,69.39,115.13,111.97,100
"3830","Nova Prata do Iguaçu","Cobertura Vacinal - Febre Amarela (FA) (%)",100.86,106.03,88.79,100.85,114.17,145.63,94.56,78.23,98.32,130.77,103.42
"3831","Nova Prata do Iguaçu","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",75.86,97.41,98.28,94.87,159.06,134.95,93.2,65.99,117.65,108.55,100.85
"3832","Nova Prata do Iguaçu","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,146.55,104.31,103.42,159.84,125.24,91.16,64.63,115.13,109.4,99.15
"3833","Nova Prata do Iguaçu","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",28.45,89.66,107.76,104.27,145.67,136.89,96.6,68.71,123.53,111.97,98.29
"3834","Nova Prata do Iguaçu","Cobertura Vacinal - Tríplice Viral (SCR) (%)",109.48,106.9,113.79,145.3,118.9,145.63,93.88,74.15,98.32,123.93,99.15
"3835","Nova Prata do Iguaçu","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,35.9,101.57,54.37,101.36,81.63,88.24,106.84,68.38
"3836","Nova Prata do Iguaçu","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",98.28,108.62,100,101.71,144.88,137.86,91.84,NA,NA,NA,NA
"3837","Nova Prata do Iguaçu","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,37.07,101.71,144.88,137.86,91.84,68.03,114.29,106.84,106.84
"3838","Nova Prata do Iguaçu","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839","Nova Prata do Iguaçu","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,74.36,56.69,2.91,2.04,55.78,85.03,54.42,51.02
"3840","Nova Prata do Iguaçu","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,2.56,3.15,48.54,15.65,61.9,89.8,57.82,55.1
"3841","Nova Santa Bárbara","Cobertura Vacinal - BCG (Tuberculose) (%)",84.48,100,113.79,120.83,134,100,79.41,85.29,147.27,111.54,55.77
"3842","Nova Santa Bárbara","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,72,173.91,77.94,85.29,90.91,105.77,103.85
"3843","Nova Santa Bárbara","Cobertura Vacinal - Hepatite B (HB) (%)",117.24,101.72,101.72,120.83,106,154.35,76.47,89.71,116.36,88.46,90.38
"3844","Nova Santa Bárbara","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,NA,15.22,1.47,69.12,176.36,153.85,61.54
"3845","Nova Santa Bárbara","Cobertura Vacinal - Poliomielite (VOP) (%)",110.34,93.1,106.9,175,108,147.83,67.65,91.18,112.73,107.69,78.85
"3846","Nova Santa Bárbara","Cobertura Vacinal - Febre Amarela (FA) (%)",103.45,151.72,127.59,152.08,136,139.13,80.88,75,103.64,121.15,117.31
"3847","Nova Santa Bárbara","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",100,117.24,105.17,133.33,120,136.96,76.47,76.47,116.36,111.54,82.69
"3848","Nova Santa Bárbara","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,105.17,87.93,137.5,114,139.13,79.41,89.71,114.55,107.69,90.38
"3849","Nova Santa Bárbara","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",67.24,103.45,103.45,116.67,108,150,80.88,80.88,120,107.69,82.69
"3850","Nova Santa Bárbara","Cobertura Vacinal - Tríplice Viral (SCR) (%)",115.52,132.76,110.34,145.83,118,145.65,91.18,83.82,101.82,113.46,75
"3851","Nova Santa Bárbara","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,58.33,152,119.57,100,72.06,87.27,101.92,51.92
"3852","Nova Santa Bárbara","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",110.34,93.1,94.83,125,108,152.17,75,NA,NA,NA,NA
"3853","Nova Santa Bárbara","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,29.31,120.83,106,152.17,75,89.71,116.36,88.46,90.38
"3854","Nova Santa Bárbara","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855","Nova Santa Bárbara","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,110.42,78,56.52,NA,17.65,32.35,44.12,8.82
"3856","Nova Santa Bárbara","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,17.39,NA,27.94,63.24,55.88,45.59
"3857","Nova Santa Rosa","Cobertura Vacinal - BCG (Tuberculose) (%)",87.5,109.38,112.5,85.09,95.58,155.56,167,114,92.54,75.78,64.84
"3858","Nova Santa Rosa","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,5.31,123.33,96,106,91.04,100,61.72
"3859","Nova Santa Rosa","Cobertura Vacinal - Hepatite B (HB) (%)",98.96,104.17,112.5,97.37,91.15,143.33,128,120,88.06,90.63,91.41
"3860","Nova Santa Rosa","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,NA,64.44,121,46,26.12,34.38,32.03
"3861","Nova Santa Rosa","Cobertura Vacinal - Poliomielite (VOP) (%)",103.13,108.33,106.25,96.49,93.81,135.56,120,119,89.55,96.09,90.63
"3862","Nova Santa Rosa","Cobertura Vacinal - Febre Amarela (FA) (%)",96.88,104.17,95.83,97.37,88.5,110,115,109,88.81,82.81,67.19
"3863","Nova Santa Rosa","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",96.88,103.13,109.38,87.72,93.81,153.33,137,120,90.3,85.94,95.31
"3864","Nova Santa Rosa","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,88.54,110.42,96.49,95.58,151.11,123,120,93.28,91.41,82.03
"3865","Nova Santa Rosa","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",8.33,70.83,104.17,103.51,93.81,142.22,139,127,94.03,87.5,95.31
"3866","Nova Santa Rosa","Cobertura Vacinal - Tríplice Viral (SCR) (%)",91.67,90.63,120.83,96.49,169.03,133.33,108,122,81.34,100,78.91
"3867","Nova Santa Rosa","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,79.82,76.99,54.44,102,85,79.1,92.19,42.97
"3868","Nova Santa Rosa","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",102.08,108.33,105.21,97.37,91.15,143.33,120,NA,NA,NA,NA
"3869","Nova Santa Rosa","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,41.67,97.37,91.15,143.33,120,120,88.06,90.63,91.41
"3870","Nova Santa Rosa","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871","Nova Santa Rosa","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,42.11,38.05,24.44,NA,79,72,57,1
"3872","Nova Santa Rosa","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,10.62,12.22,9,81,86,84,68
"3873","Nova Tebas","Cobertura Vacinal - BCG (Tuberculose) (%)",107.69,107.69,101.28,116.33,125.3,83.53,100,110.78,114.81,101.98,71.29
"3874","Nova Tebas","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,NA,68.24,71.57,78.43,108.64,85.15,95.05
"3875","Nova Tebas","Cobertura Vacinal - Hepatite B (HB) (%)",98.72,102.56,85.9,58.16,110.84,107.06,101.96,82.35,123.46,95.05,89.11
"3876","Nova Tebas","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,119.28,25.88,1.96,61.76,92.59,91.09,72.28
"3877","Nova Tebas","Cobertura Vacinal - Poliomielite (VOP) (%)",120.51,106.41,100,60.2,116.87,112.94,93.14,80.39,123.46,98.02,86.14
"3878","Nova Tebas","Cobertura Vacinal - Febre Amarela (FA) (%)",107.69,78.21,91.03,72.45,98.8,132.94,71.57,77.45,128.4,81.19,84.16
"3879","Nova Tebas","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",93.59,110.26,75.64,73.47,120.48,97.65,90.2,94.12,111.11,96.04,88.12
"3880","Nova Tebas","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",11.54,158.97,78.21,81.63,118.07,103.53,89.22,95.1,111.11,98.02,86.14
"3881","Nova Tebas","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",32.05,114.1,103.85,71.43,115.66,107.06,90.2,95.1,111.11,98.02,87.13
"3882","Nova Tebas","Cobertura Vacinal - Tríplice Viral (SCR) (%)",91.03,97.44,111.54,69.39,116.87,65.88,73.53,89.22,122.22,83.17,98.02
"3883","Nova Tebas","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,7.14,95.18,32.94,74.51,67.65,60.49,78.22,77.23
"3884","Nova Tebas","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",119.23,106.41,96.15,53.06,110.84,107.06,101.96,NA,NA,NA,NA
"3885","Nova Tebas","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,3.85,46.94,110.84,107.06,101.96,82.35,123.46,95.05,89.11
"3886","Nova Tebas","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3887","Nova Tebas","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,50,65.06,22.35,36.27,27.45,74.51,49.02,12.75
"3888","Nova Tebas","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,29.59,30.12,15.29,35.29,30.39,77.45,57.84,70.59
"3889","Novo Itacolomi","Cobertura Vacinal - BCG (Tuberculose) (%)",103.23,112.9,100,140,94.12,100,110,143.33,83.33,61.36,72.73
"3890","Novo Itacolomi","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,67.65,137.93,66.67,130,111.11,59.09,65.91
"3891","Novo Itacolomi","Cobertura Vacinal - Hepatite B (HB) (%)",96.77,100,103.23,163.33,91.18,86.21,160,133.33,77.78,72.73,61.36
"3892","Novo Itacolomi","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,11.76,44.83,10,96.67,16.67,18.18,NA
"3893","Novo Itacolomi","Cobertura Vacinal - Poliomielite (VOP) (%)",100,106.45,109.68,153.33,91.18,82.76,123.33,130,75,72.73,72.73
"3894","Novo Itacolomi","Cobertura Vacinal - Febre Amarela (FA) (%)",122.58,74.19,116.13,170,88.24,93.1,113.33,83.33,108.33,63.64,65.91
"3895","Novo Itacolomi","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",83.87,100,93.55,136.67,88.24,89.66,126.67,133.33,69.44,75,77.27
"3896","Novo Itacolomi","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,170.97,83.87,146.67,85.29,89.66,136.67,133.33,72.22,75,72.73
"3897","Novo Itacolomi","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",77.42,109.68,103.23,146.67,94.12,89.66,130,143.33,75,77.27,77.27
"3898","Novo Itacolomi","Cobertura Vacinal - Tríplice Viral (SCR) (%)",103.23,119.35,87.1,173.33,170.59,110.34,90,116.67,113.89,59.09,63.64
"3899","Novo Itacolomi","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,86.67,50,44.83,73.33,120,61.11,54.55,36.36
"3900","Novo Itacolomi","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",93.55,106.45,109.68,163.33,91.18,86.21,133.33,NA,NA,NA,NA
"3901","Novo Itacolomi","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,38.71,163.33,91.18,86.21,133.33,133.33,77.78,72.73,61.36
"3902","Novo Itacolomi","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3903","Novo Itacolomi","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,76.67,NA,86.21,76.67,110,116.67,73.33,110
"3904","Novo Itacolomi","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,82.76,66.67,113.33,113.33,76.67,106.67
"3905","Ortigueira","Cobertura Vacinal - BCG (Tuberculose) (%)",93.99,97.78,97.47,121.41,92.38,100.68,117.29,108.14,87.1,98.73,125.71
"3906","Ortigueira","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,63.25,114.38,75.25,111.19,77.42,89.52,101.9
"3907","Ortigueira","Cobertura Vacinal - Hepatite B (HB) (%)",112.66,104.11,100.95,130.03,90.73,105.14,90.51,107.8,82.53,96.51,96.51
"3908","Ortigueira","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,67.88,51.37,85.76,105.42,83.33,101.59,80.63
"3909","Ortigueira","Cobertura Vacinal - Poliomielite (VOP) (%)",113.61,107.91,99.68,127.8,79.47,90.07,77.97,108.81,82.8,95.24,97.14
"3910","Ortigueira","Cobertura Vacinal - Febre Amarela (FA) (%)",116.77,103.48,102.53,134.82,67.22,92.81,78.98,102.37,75.27,80.95,81.59
"3911","Ortigueira","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",111.71,94.62,95.57,110.86,92.05,95.89,90.85,105.08,80.11,96.19,103.49
"3912","Ortigueira","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,116.14,103.48,133.87,92.05,99.32,101.36,108.81,80.11,96.83,103.17
"3913","Ortigueira","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",37.97,93.67,104.11,133.23,92.05,106.51,98.64,114.24,84.95,98.73,105.71
"3914","Ortigueira","Cobertura Vacinal - Tríplice Viral (SCR) (%)",125.63,98.42,105.38,134.19,80.79,103.08,91.86,116.95,80.91,91.43,93.02
"3915","Ortigueira","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,44.41,66.23,59.25,83.73,84.75,54.84,86.03,60.63
"3916","Ortigueira","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",113.29,107.91,99.68,129.71,90.73,102.74,87.8,NA,NA,NA,NA
"3917","Ortigueira","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,25,129.07,90.73,102.74,87.8,107.8,82.53,96.51,96.51
"3918","Ortigueira","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3919","Ortigueira","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,73.16,12.58,12.67,18.31,30.51,74.92,66.44,13.22
"3920","Ortigueira","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,4.45,14.92,42.03,93.22,88.14,77.63
"3921","Ourizona","Cobertura Vacinal - BCG (Tuberculose) (%)",107.69,89.74,92.31,121.95,124.32,69.81,106.98,104.65,93.18,70,72.5
"3922","Ourizona","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,129.73,101.89,97.67,97.67,81.82,75,65
"3923","Ourizona","Cobertura Vacinal - Hepatite B (HB) (%)",130.77,105.13,112.82,107.32,100,101.89,100,106.98,84.09,87.5,55
"3924","Ourizona","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,48.65,NA,NA,20.93,31.82,37.5,70
"3925","Ourizona","Cobertura Vacinal - Poliomielite (VOP) (%)",130.77,105.13,100,104.88,97.3,115.09,97.67,106.98,84.09,87.5,55
